url,title,content,chunk_number,total_chunks,character_count,content_type
"https://wiki.nanofab.ucsb.edu/wiki/Stepper_2_(Autostep_200)_-_Table_of_Chucks,_Shims,_Target_Thicknesses",Stepper_2__Autostep_200__-_Table_of_Chucks__Shims__Target_Thicknesses - table_1 - Row 33,"{""substrate_chuck_substrate_size"":"""",""substrate_chuck_chuck_name"":""Thinning down from 12.74 to 11.64!"",""substrate_chuck_substrate__thickness_s"":""3C can make them"",""loading_chuck_shim_pick_right_chuck"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""loading_chuck_shim_shim"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""stepper_chuck_size"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""wafer_diameter_wafer_size"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""target_thickness_chuck__thickness_c"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""target_thickness_c_s_12_150_______0_1_mm"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""comment"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)"",""comment_1"":""SHIMS: Shims can be cut from other material (cabinet next to stepper; first drawer. Shim Thickness: 0.01mm to 0.75mm (each color- represents different thickness)""}",33,33,1691,table_row
https://wiki.nanofab.ucsb.edu/wiki/Ovens_-_Overview_of_All_Lab_Ovens,Ovens_-_Overview_of_All_Lab_Ovens - table_1,| oven_name___link | temperature_range_capabilities | programmable | gases | vacuum_pressure_range | typical_uses | signupmonkey_reservation | [LINEBREAK] |:-----------------------|:--------------------------------------------------------------------------|:--------------------------------------------------------------------------------------------------------|:----------------------------------------|:------------------------|:----------------------------------|:--------------------------------------------| [LINEBREAK] | Oven 1 | Typically 95°C Passive Cooling | No; single temperature. | N/A | Atmosphere only | Drying glassware; general baking. | No. Users may change temperature. | [LINEBREAK] | Oven 2 | Typically 100°C Passive Cooling | No; single temperature. | N/A | Atmosphere only | Drying glassware; general baking. | No. Users may change temperature. | [LINEBREAK] | Oven 4: HeraTherm Oven | Max. Temp = 330°C Passive Cooling; optional vent to atmosphere for speed. | Multi-step programmable Ramp Rate: only low/med/high (not numeric ramp rate). Gas flow not programmable | N2 (manual flow valve) Atmosphere Purge | Atmosphere only | Bonding; BCB/Polymer curing. | Sign Up For This Tool (Also log in logbook) | [LINEBREAK] | Blue-M Oven | Max. temp. 350°C Passive Cooling | Yes; fully programmable up to 2 stages. Gas flow not programmable | N2 (manual flow setting) | Atmosphere only | BCB/Polymer curing. | Sign Up For This Tool | [LINEBREAK] | | | | | | | |,1,1,1478,table
https://wiki.nanofab.ucsb.edu/wiki/Ovens_-_Overview_of_All_Lab_Ovens,Ovens_-_Overview_of_All_Lab_Ovens - table_1 - Row 1,"{""oven_name___link"":""Oven 1"",""temperature_range_capabilities"":""Typically 95°C Passive Cooling"",""programmable"":""No; single temperature."",""gases"":""N/A"",""vacuum_pressure_range"":""Atmosphere only"",""typical_uses"":""Drying glassware; general baking."",""signupmonkey_reservation"":""No. Users may change temperature.""}",1,4,306,table_row
https://wiki.nanofab.ucsb.edu/wiki/Ovens_-_Overview_of_All_Lab_Ovens,Ovens_-_Overview_of_All_Lab_Ovens - table_1 - Row 2,"{""oven_name___link"":""Oven 2"",""temperature_range_capabilities"":""Typically 100°C Passive Cooling"",""programmable"":""No; single temperature."",""gases"":""N/A"",""vacuum_pressure_range"":""Atmosphere only"",""typical_uses"":""Drying glassware; general baking."",""signupmonkey_reservation"":""No. Users may change temperature.""}",2,4,307,table_row
https://wiki.nanofab.ucsb.edu/wiki/Ovens_-_Overview_of_All_Lab_Ovens,Ovens_-_Overview_of_All_Lab_Ovens - table_1 - Row 3,"{""oven_name___link"":""Oven 4: HeraTherm Oven"",""temperature_range_capabilities"":""Max. Temp = 330°C Passive Cooling; optional vent to atmosphere for speed."",""programmable"":""Multi-step programmable Ramp Rate: only low/med/high (not numeric ramp rate). Gas flow not programmable"",""gases"":""N2 (manual flow valve) Atmosphere Purge"",""vacuum_pressure_range"":""Atmosphere only"",""typical_uses"":""Bonding; BCB/Polymer curing."",""signupmonkey_reservation"":""Sign Up For This Tool (Also log in logbook)""}",3,4,486,table_row
https://wiki.nanofab.ucsb.edu/wiki/Ovens_-_Overview_of_All_Lab_Ovens,Ovens_-_Overview_of_All_Lab_Ovens - table_1 - Row 4,"{""oven_name___link"":""Blue-M Oven"",""temperature_range_capabilities"":""Max. temp. 350°C Passive Cooling"",""programmable"":""Yes; fully programmable up to 2 stages. Gas flow not programmable"",""gases"":""N2 (manual flow setting)"",""vacuum_pressure_range"":""Atmosphere only"",""typical_uses"":""BCB/Polymer curing."",""signupmonkey_reservation"":""Sign Up For This Tool""}",4,4,350,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1,"| 0 | 1 | [LINEBREAK] |:-------------------------------------------------------------------------|:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec | Oxygen ash is faster and more effective | [LINEBREAK] | Spin PMGI SF-5 @ 4krpm (rcp 7) | | [LINEBREAK] | POLOS underside clean: 2000rpm; ACE/ISO/N2 | | [LINEBREAK] | PMGI-Bake: 220°C; 3min (BrewerSci lift-pin hotplate). | Can just place wafer directly onto hotplate surface. Optionally can use lift-pins & Recipe """"00 220deg, 3min Vac""""; --> To prevent wafer sliding: Enable Vacuum with overhead valve, only for wafer landing and then turn off. | [LINEBREAK] | Spin UV-6-0.8 @ rcp 6 (3.5krpm) | | [LINEBREAK] | POLOS underside clean: 2000rpm; ACE/ISO/N2 | | [LINEBREAK] | Soft-Bake = 135°C; 1min (builtin hotplate) | | [LINEBREAK] | (check underside for particulates) | | [LINEBREAK] | ASML Exposure | | [LINEBREAK] | Default: Exp = 37.5mJ // foc = –0.10 | Try this exposure dose but might need to do a FocArray (smaller Image Distribution eg. 5x5) to find proper exposure. | [LINEBREAK] | PEB = 135°C; 1.5min (built-in hotplate) | | [LINEBREAK] | Dev (300MiF) = 50sec (CRITICAL time) | Use cassette & H2O rinse dish prepared --> not stirring, instead very slow/gentle lift/drop at various angles or gentle swish just to mix developer slightly. | [LINEBREAK] | DI rinse | Very Gently! Dunk into prepared DI dish; and dump/fill gently 2x. Don’t allow direct hard water to hit PR surface. | [LINEBREAK] | Dry - either low-pressure N2; or spin-dry | 4-inch wafers - use spin-dry on POLOS spinner. Small samples - use low-pressure (eg. 15psi) N2 gun. | [LINEBREAK] | PEii Technics O2: 30sec (100W/300mT) | May increase feature size openings by ~50nm. | [LINEBREAK] | Metal Evaporation (insert steps) | EBeam#4 or EBeam#1 with vertical/4-inch holders (not planetary) | [LINEBREAK] | Lift-off in NMP | Facing down or vertical. Optional: going directly into continuous Ultrasonic can reduce residual particles. |",1,1,2216,table
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 1,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Spin PMGI SF-5 @ 4krpm (rcp 7)"",""Oxygen ash is faster and more effective"":""""}",1,16,154,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 2,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""POLOS underside clean: 2000rpm; ACE/ISO/N2"",""Oxygen ash is faster and more effective"":""""}",2,16,166,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 3,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""PMGI-Bake: 220°C; 3min (BrewerSci lift-pin hotplate)."",""Oxygen ash is faster and more effective"":""Can just place wafer directly onto hotplate surface. Optionally can use lift-pins & Recipe \""\""00 220deg, 3min Vac\""\""; --> To prevent wafer sliding: Enable Vacuum with overhead valve, only for wafer landing and then turn off.""}",3,16,403,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 4,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Spin UV-6-0.8 @ rcp 6 (3.5krpm)"",""Oxygen ash is faster and more effective"":""""}",4,16,155,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 5,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""POLOS underside clean: 2000rpm; ACE/ISO/N2"",""Oxygen ash is faster and more effective"":""""}",5,16,166,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 6,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Soft-Bake = 135°C; 1min (builtin hotplate)"",""Oxygen ash is faster and more effective"":""""}",6,16,166,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 7,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""(check underside for particulates)"",""Oxygen ash is faster and more effective"":""""}",7,16,158,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 8,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""ASML Exposure"",""Oxygen ash is faster and more effective"":""""}",8,16,137,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 9,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Default: Exp = 37.5mJ // foc = –0.10"",""Oxygen ash is faster and more effective"":""Try this exposure dose but might need to do a FocArray (smaller Image Distribution eg. 5x5) to find proper exposure.""}",9,16,276,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 10,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""PEB = 135°C; 1.5min (built-in hotplate)"",""Oxygen ash is faster and more effective"":""""}",10,16,163,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 11,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Dev (300MiF) = 50sec (CRITICAL time)"",""Oxygen ash is faster and more effective"":""Use cassette & H2O rinse dish prepared --> not stirring, instead very slow/gentle lift/drop at various angles or gentle swish just to mix developer slightly.""}",11,16,317,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 12,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""DI rinse"",""Oxygen ash is faster and more effective"":""Very Gently! Dunk into prepared DI dish; and dump/fill gently 2x. Don’t allow direct hard water to hit PR surface.""}",12,16,246,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 13,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Dry - either low-pressure N2; or spin-dry"",""Oxygen ash is faster and more effective"":""4-inch wafers - use spin-dry on POLOS spinner. Small samples - use low-pressure (eg. 15psi) N2 gun.""}",13,16,264,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 14,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""PEii Technics O2: 30sec (100W/300mT)"",""Oxygen ash is faster and more effective"":""May increase feature size openings by ~50nm.""}",14,16,204,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 15,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Metal Evaporation (insert steps)"",""Oxygen ash is faster and more effective"":""EBeam#4 or EBeam#1 with vertical/4-inch holders (not planetary)""}",15,16,219,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lift-Off_with_DUV_Imaging_%2B_PMGI_Underlayer,Lift-Off_with_DUV_Imaging__2B_PMGI_Underlayer - table_1 - Row 16,"{""De-H2O Bake (eg. 220°C; 1m+) - or - Technics O2 ash (300mT; 100W); 15sec"":""Lift-off in NMP"",""Oxygen ash is faster and more effective"":""Facing down or vertical. Optional: going directly into continuous Ultrasonic can reduce residual particles.""}",16,16,246,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_1,| table_of_contents | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Photolithography Processes UV Optical Lithography Stocked Lithography Chemical + Datasheets Lists all stocked photolith. chemicals; PRs; strippers; developers; and links to the chemical''s application notes/datasheet; which detail the spin curves and nominal processes. Photo Lithography Recipe section Starting recipes (spin; bake; exposure; develop etc.) for all photolith. tools. Substrate/surface materials/pattern size can affect process parameters. Users may need to run Focus/Exposure Arrays/Matrix (FEA''s/FEM''s) with these processes to achieve high-resolution. Contact Aligner Recipes Suss MJB Aligners Suss MA6 Stepper Recipes Stepper #1: GCA 6300 (I-Line) Stepper #2: GCA Autostep 200 (I-Line) Stepper #3: ASML PAS 5500/300 (DUV) Direct-Write Recipes Heidelberg MLA150 JEOL JBX-6300FS EBL Raith Velion FIB Automated Coater Recipes (S-Cubed Flexi) General Photolithography Techniques Techniques for improving litho. or solving common photolith. problems. HMDS Process for Improving Adhesion Edge-Bead Removal Techniques Photoresist reflow (MicroChem) Lithography Calibration - Analyzing a Focus-Exposure Matrix Lift-Off Recipes Verified Recipes for lift-off using various photolith. tools General educational description of this technique and it''s limitations/considerations. E-beam Lithography E-Beam Lithography Recipes Has links to starting recipes. Substrates and patterns play a large role in process parameters. EBL Photoresist Datasheets Provided for reference; also showing starting recipes and usage info. Holography For 1-D and 2-D gratings with 220nm nominal period; available on substrates up to 1 inch square. Recipes for silicon substrates are provided; and have been translated to other substrates by users. Datasheets are provided with starting recipes and usage info. Edge-Bead Removal Edge photoresist removal methods needed for clamp-based etchers Improves resolution for contact lithography | [LINEBREAK] | Photolithography Chemicals/Materials Underlayers These are used beneath resists for both adhesive purposes and to enable bi-layer lift-off profiles for use with photoresist. Datasheets are provided. Anti-Reflection Coatings: The Photoresist Recipes section contains recipes using these materials. Bottom Anti-Reflection Coatings (BARC) are used in the stepper systems; underneath the resists to eliminate substrate reflections that can affect resolution and repeatability for small; near resolution limited; feature sizes. Datasheets are provided for reference on use of the materials. Contrast Enhancement Materials (CEM) The Photoresist Recipes section contains recipes using these materials. Used for resolution enhancement. Not for use in contact aligners; typically used on I-Line Steppers. Datasheets provided with usage info. Adhesion Promoters These are used to improve wetting of photoresists to your substrate. Datasheets are provided on use of these materials. Low-K Spin-on Dielectrics Spin-On Dielectrics Datasheets for BCB; Photo-BCB; and SOG (spin-on-glass) for reference on use. Low-K Spin-On Dielectric Recipes Recipes for usage of some spin-on dielectrics. Developers and Removers Datasheets provided for reference. Remover and Photoresist Strippers are used to dissolve PR during lift-off or after etching. |,1,1,5237,table
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_1 - Row 1,"{""table_of_contents - Photolithography Processes UV Optical Lithography Stocked Lithography Chemical + Datasheets Lists all stocked photolith. chemicals; PRs; strippers; developers; and links to the chemical''s application notes/datasheet; which detail the spin curves and nominal processes. Photo Lithography Recipe section Starting recipes (spin; bake; exposure; develop etc.) for all photolith. tools. Substrate/surface materials/pattern size can affect process parameters. Users may need to run Focus/Exposure Arrays/Matrix (FEA''s/FEM''s) with these processes to achieve high-resolution. Contact Aligner Recipes Suss MJB Aligners Suss MA6 Stepper Recipes Stepper #1: GCA 6300 (I-Line) Stepper #2: GCA Autostep 200 (I-Line) Stepper #3: ASML PAS 5500/300 (DUV) Direct-Write Recipes Heidelberg MLA150 JEOL JBX-6300FS EBL Raith Velion FIB Automated Coater Recipes (S-Cubed Flexi) General Photolithography Techniques Techniques for improving litho. or solving common photolith. problems. HMDS Process for Improving Adhesion Edge-Bead Removal Techniques Photoresist reflow (MicroChem) Lithography Calibration - Analyzing a Focus-Exposure Matrix Lift-Off Recipes Verified Recipes for lift-off using various photolith. tools General educational description of this technique and it''s limitations/considerations. E-beam Lithography E-Beam Lithography Recipes Has links to starting recipes. Substrates and patterns play a large role in process parameters. EBL Photoresist Datasheets Provided for reference; also showing starting recipes and usage info. Holography For 1-D and 2-D gratings with 220nm nominal period; available on substrates up to 1 inch square. Recipes for silicon substrates are provided; and have been translated to other substrates by users. Datasheets are provided with starting recipes and usage info. Edge-Bead Removal Edge photoresist removal methods needed for clamp-based etchers Improves resolution for contact lithography"":""Photolithography Chemicals/Materials Underlayers These are used beneath resists for both adhesive purposes and to enable bi-layer lift-off profiles for use with photoresist. Datasheets are provided. Anti-Reflection Coatings: The Photoresist Recipes section contains recipes using these materials. Bottom Anti-Reflection Coatings (BARC) are used in the stepper systems; underneath the resists to eliminate substrate reflections that can affect resolution and repeatability for small; near resolution limited; feature sizes. Datasheets are provided for reference on use of the materials. Contrast Enhancement Materials (CEM) The Photoresist Recipes section contains recipes using these materials. Used for resolution enhancement. Not for use in contact aligners; typically used on I-Line Steppers. Datasheets provided with usage info. Adhesion Promoters These are used to improve wetting of photoresists to your substrate. Datasheets are provided on use of these materials. Low-K Spin-on Dielectrics Spin-On Dielectrics Datasheets for BCB; Photo-BCB; and SOG (spin-on-glass) for reference on use. Low-K Spin-On Dielectric Recipes Recipes for usage of some spin-on dielectrics. Developers and Removers Datasheets provided for reference. Remover and Photoresist Strippers are used to dissolve PR during lift-off or after etching.""}",1,1,3274,table_row
